,review,rating
943,"Not too good not too bad,If you have the trust of Amazon basics then go for it. I am writing this review after using it for 18 months. Still as sturdy and durable as the new one.,Nil,Used it for a fortnight till now in my car for mobile charging. Works well.,Not working with Fast Charger , if you are planning to use with normal charger , its pretty good . Product quality too its GOOD.,I'm using this cable since 1 years and currently this cable is running perfectly without any problems.If you want to buy best type-c cable then without thinking buy it.,Does not support display only work to connect network and charging,Good and useful",4.2
944,"Material os very good, initially charges very fast but after 7 months saw a diffrence in speed, I contacted seller for warranty, within 1 day they delivered me new one without any cost.Great product  good service.,Costly but good product,Wire can be a bit soft..it is very hard to get it fold,Product is good but I need replacement asap. Cause it's stopped working.,The cable is physically resilient and looks good too. The cable stopped working in 7 months - contacted customer support and they ensured a replacement soon. All in all, a hassle-free warranty claim.Shall share an update once I get the replacement.,Very sturdy cable, best fit for rough n tough use.,Very nice cable,Very good product",4.3
945,"Original 3rd Jan 2021: This is my first smartwatch. I have bought a couple of Honor fitness bands earlier for family, but this is my personal first. I have been keenly following the smartwatch space for the last 10 months or so and I'm aware of most of the products in the budget range. While I can afford a slightly more expensive one (GTS2/GTR2 or Honor GT2 Pro, Oppo Watch, Fitbit etc) with calling feature, I wanted to get the feel of a smartwatch in the budget range first. I gave a lot of thought and finally bought this one as it included GPS and Amazon Alexa (yet to be included, but must be available through an OTA update). I'd have loved to buy Amazfit Bip U Pro as it has almost the same features with an LCD display (has GPS and Alexa in the global version named Amazfit Pop Pro). It still isn't released in India.Coming to the watch's performance, the typical features I tried today (first day) are Heart RATE (HR), SPO2, Stress monitoring and GPS. I have a pulse oximeter from Dr. Trust at home and so I could compare the HR and SPO2. The numbers on the watch aren't very accurate to my surprise (heart rate variation by 5-10 bpm and SPO2 percentage off by 10% points at times) . But I still feel it's more to do with calibration and the way these numbers are measured than inaccuracy of the hardware etc. GPS was a breeze as I walked on the terrace of my rural town house. It won't surprise me if I don't get the same performance in a metro city with a lot of high rise apartments etc. The compass worked fine when I compared it with my phone. Music controls worked fine, bluetooth data transfer or sync was good. I couldn't control the phone camera as I couldn't get that feature to work (refer to image and help me if you can). I didn't face any issue with watch vibration during calls and app notifications. The readability on the watch screen has been really good. Tried a couple of workouts. While the step count seems to be fine, not sure of the accuracy of the stats on other workout modes.To conclude, I wouldn't say that this watch is a disappointment, but it needs improvements on the accuracy of the fitness stats. Probably I should give it more time, but fitness brands have done better in terms of accuracy (at least the Honor bands I've seen). Eagerly waiting for Alexa update as I'm curious what all it can do.I would love to update my review after using the watch for few more days. Let's see.Update (8th Jan 2021): The battery is a clear disappointment as many other users pointed out. I'm hardly getting it for 3.5 days with always on display and an occasional workout. Limited watch faces, both on device (4) and the app (57). Not many out of these 57 do justice to the good display. Waterproof nature of the device is good. I didn't dip it in water, but it got wet when I was bathing my kids and it seems to have a waterproof coating which was in action. I got the camera shutter to work. I hope Amazfit provides updates to fix battery drain and enable Alexa. Notifications didn't have an issue, but could not clear individual items (clear all worked),REVIEW OF AMAZFIT GTS 2 Mini Smart watch (2021 model)Hello everyone . Since the new model of amazfit GTS2 mini arrived , i am going to review the old model of itPros:Display : 1.55 inch amoled display , really good look . ( pros)Battery : coming with 220 maH , from 100 percent to 13 percent it takes 10 days to drain and it was expected to last 1 day longer ( normal use ) . But If you are a light user ,it can last it for 14 days . (Pro)IP rating :IP 68 water resistant which is cool .(Pro)Heartbeat sensor : It has heartbeat sensor and it is real , but it may not show real accuracy at all the time . But it performs good (pro)Comfortness : It is really comfortable wearing this watch and the band is silicone material. (pro)Work out modes : There are nearly 70+ workout modes and i tested out some , since it is built in GPS , it works nearly accurate but the measure is not that much accurate but it works well. (pro)can track stressHas PAI feature to progress your workout with better experienceAlexa assistant ( but need phone connection to activate this )Has other modes like breathing ,menstrual cycle tracking,to-do-list , inbuilt alarm ,pomodoro timer ,sleep tracker ,Timer , In built compass , camera remote ,find the phone , controlling music etc.Notification system : you can get notifications .Call control system : You can accept or reject calls , but you cannot able to talk through watch.Cons:Build quality :it is told that this watch is completly aluminium frame but it is quite disappointing that only half frame is gun metal aluminium . and half is poly carbonate (con) .Watch faces : the inbuilt watch faces are quite depressing at initial impressions but there are some watch faces that are really good . (con)SPO2 : I don't know how much accurate it is , but coming to technical part , the sensors are failing most of the times . Sometimes cannot able to sync workout history .(con)Verdict :It is not a bad idea to spend money for this watch due to immense features and real sensors but you should compromise on sensors efficiency and build quality .,The incoming call notification disconnects if you're away from the watch even though other notifications are displayed in the watch. I have accidentally hit the display of the watch while walking in walls and steel doors, even though it's not Damaged. Water resistance is good. I used to wash dishes wearing it. No use of Alexa.i think it's a good buy after 2 months of usage,all over Amazfit GTS2 Mini (New Version) is good but price is high and also calling features not available that is the biggest drawback. apart for this other things are really nice.,Sleep tracking is fantastic but there is some bug after the update is that the sleep traking track itself even we not wear the watch.Rather all thing are fantastic and battery life is 7 day in normal uses",4.2
946,"Product is good and better🙂Not bad,Value for money,It's not water resistant, but it's its quality is good .,For the price tag it very good buy. Made of Good Quality Clothe materials. 3-4 zip chain compartments including laptop one. planty of space. From inside waterproof material used. Stitching is good. Although to be keep on mind is that even it is made for 15inch laptop this wont fit with some old generation laptops or any gaming laptops coz they are thick so only office/normal laptop from current generation will fit easily as they are slim.,The product is good quality as it can easily carry my laptop with charger and headphone. I was looking for such bag since long and the blue color is really appealing. The cloth material I liked because it is water repellent, so need not worry about little rain as well.  The smaller pocket can easily hold wallet / mouse or any small goodies. Overall, I liked this product. Thanks!! Tabelito,Product quality is good. Easy to carry 14-15 inches laptop with charger. Bag having two small pocket where you can carry small things. Fabric is awesome and blue color looks more attractive.Superb stitching and finishing. It has a trolly bag support trap as well. Great for every day office bag and also for 1-2 days business trip.,https://m.media-amazon.com/images/I/71WqT8CoY6L._SY88.jpg,1st of all within Rs 300 I got this loot deal. If you found this deal inthis price just go for it. Quality isnt compromised for this price at all I must say. Will update my review if any quality issues I will face. But for now I am very much happy with my bag.",4.2
947,"Not a smudge proof but gives a gorilla glass feel. Lovely product!,Not smudge proof leaves a lot of finger print marks, rest is ok,Very Nice,Proper fit and doesn't let in bubbles if you know how to install a tempered glass. Definitely not smudge proof but no scratches observed till now.,Good screen protector, almost cover entire screen just few millimeter sapce gets left form edges,Nice glass,,Saying good bye to delivery of poor quality product and Amazon current policies to run away by providing poor product and poor resolution to complaints. Go and buy products from market.",4.1
948,"When I open the box and unlock the erase button and try to erase things...but that time it not erasing...but after some time when I press it again and again then it erases miracles But this LCD screen fell scratches quickly if you do not take care of it.,Very good product, easy to use...,Very smooth writing, big screen with quick erasing button. For every aspirant either bank , ssc any exam for math and reasoning practice or anything . This one not only for children but also every student who practice our dreamSturdy body and very good styles pen.My buying price 1100 for 15 inchI am writing this comment after 15 days with hard uses.One more thing I used one more 12 inch pad more than 6 month which one more briten screen to portronic 15 but that one not so smooth but both of them worthy and good.,nice product at this ramge,Product is good overall but after a month I am struggling to erase the screen which was not the problem earlier when I recieved the product. After pressing erase button for 2-3 times, I am able to get the clear screen which is quite frustrating and I think this might be a battery issue and if it is then company should work on that. Also this erase button wipes out everything at once so no scope of making mistake, you cannot erase any particular info on screen, the complete screen erases at once. Otherwise it's very handy, saves lot of paper for rough work and a good product in this range when compared to other ruffpads.,ok for remainder,Good one.It should have pen holder,First impressions are awesome.hope  it work well for one year 🥺🥺 build quality amazing all amazing simply go For it",4.3
949,"Nice product. Will recommend. Improve packing quality.  Had minor scratches on the product.,Amazing stand in this price by AmazonReally just loved it,Stand stability is good. Worth productQuality of material is enough for all purpose decorations.,Product which I have received got the exact product but there were scratch marks on body and the product box was damaged from top. As it is for gift i couldn't replace it because after replacement I will not get the product on time. Please before sending the product re check the product quality and packaging.,Good,good,Nice product,I'm very happy buying this product, the legs so much strong, and height is 9ft, preety niceThankyou Amazon",4.3
950,"Pages are small,Okay okay,Best product but size is too small,,Quality is goodGreat notebook,Beast paper and spring,Good,https://m.media-amazon.com/images/I/71wZSQwwaGL._SY88.jpg",4.2
951,"This is my first purchase of Scarters product. This is a good easy to clean deskmat. The mouse glides nicely and my keyboard holds the position, Both are required conditions for my kind of usage.It was  packed and delivered well in good condition.With both sides usable one can use this mat interchangeably.,Feels like a premium desk mat compared to the other mats I had tried from Amazon and the color scheme is also well thought out. Very easy to clean as well since the surface is kind of slippery and not very soft.,It's been few weeks now, hence posting the review.This desk spread was available in my budget and looks great so went for it and now while it's in use, it's work as expected. I went for the Yellow and Blue one & as of this moment I am using the yellow side up as its in contrasts with my desk.Love the feel.Keeps my desk clean and free from scratches.Also easy to clean.Just go for it.#bhavneetapproved 😀,Good quality mat. Initially, i had to flatten it out properly but once set, it is the best. Looks elegant on the table and does the job well.,Feels good in terms of size.A bit smelly in the start.,Looks very high quality and elegant. Proper thickness allows it to use as writing base and also gets back to original shape after prolonged laptop usage. Overall extremely satisfied.,Very durable and easy to clean and looks great on the desk,does fade a but overall a good mat",4.5
952,"Standard calculator. What you expect from a 12Digit calculator. Nothing more, nothing less,Excellent product,Good.,I Like this product. The product is genuine onky,Super product,Very good,Very average product,No issue with the product.",4.4
953,"Worth the price. I use the local cable providers set up. With my previous tv (Samsung) I was not facing this problem.  The only problem I am facing is each time I turn off the tv from the mains, I have to go to the settings and turn the settings on to tv speaker settings despite no other speaker or WiFi or blue tooth or cell phone being in the proximity. As a result I have stopped turning the tv off from the mains. I just use remote control to put it on stand by. BUT THIS IS A PROBLEM IN THE LONG RUN,,Display is very good. Sound is average iam using soundbar so no issues for me. Don't know how long it will last due to my previous mi 55 4 pro panel gone in 2.5 years. Bought this tv with 2 year warranty on panel.,improve the software response and improve the picture quality. worth for money for this budget (4K).,I have used 2-4 days. Picture quality looks good and impressive. Go for it..Hope long-term quality is also good.,This tv is very good but in this one thing bad is tha this tv some time get stop while playing only YouTube video but otherwise it's a good product,It's good and value for money,Amazing pic and sound quality. 4K quality at this price. It's really good .",4.2
954,"Nice product,Not bad..,Its a good sleev for 14 inch laptop. Only flaw is that zip is a bit tight.,I ordered this Product for My Hp 14s Laptop.I Am Not Expecting Not Much Ar This Price but The Quality Of this Product Is Is Really Good.Agar koi Apne Laptop ke Liye Ek Cheap Good Product value For Money Product chahata hai.Wo Ye Product Le sakta hai..Meterial Is good.I am Not Saying Best And premium but at this price it Is Good.I am satisfied with my Product.,Actually it is far better than I expected, cloth material is good, stichting is nice, zipper works smoothly and it has a perfect fit for a 14-inch laptop of mine.,Instead of cloth could have been some synthetic material like backpack then it'd have been good. This doesn't look presentable.,Very good product in that cost...,Good",4.1
955,"Good,Amazing,Nice pen and keychain,I just live it,This is the best thing to gift other,Good,good,I bought it for my sister's Kid who's 11years old because he has a wish of using Parker Pen. So I made his wish come true.",4.3
956,"I really liked this router for a smallish space. The coverage never dropped and was mostly consistent.However it suddenly developed some snag and stopped connecting to the internet. Apparently the Ethernet port got damaged somehow. I tried calling TP Link service center numbers and realised how bad their service is. It's the first time in my life that a router has broken and that too after just over a year's usage. And to make it worse there's dismal after sales service.I tried to buy a replacement from tp link but that router came with problems as the connection wasn't stable. I think I'll finally look towards other router makers and avoid tplink product until maybe they start caring more for their costumers. Hopefully I'll find a good maker .,Good Router,After researching lot I settled on TP link A6,I was looking for better range router, this Router really worth the price. Dual band, guest wifi. I upgraded from tenda n301, and performance is really good.Range for 5Gz is not that good as 2.5Gz but which is accepted and no other routers in this range can provide better than this.,I was using Tenda AC 10 router (since 2019) for 100Mbps connection from Local ISP (Mach1 Broadband, Mumbai). Most of devices (5 Mobiles, 4 Laptops, 1 Firestick) at my home work on 5Ghz except 1 CCTV camera. Range of Tenda AC 10 was good and used Digisol AC750 repeater for farthest room of my 2 BHK home.In recent lightning strike in Mumbai, power adapter of Tenda AC10 got burned out and performance issues creeped in with replacement adapter. I was searching for router with good range and speed within my budget. I tried 2 routers (Mercusys AC1900 MR50G & TP Archer C80 AC1900) before this. Both Routers didn't meet my expectation. Range and speed of these 2 routers were poor than my earlier Tenda AC10. Amazon accepted returns without a single question. Thumbs up to Amazon.After some more research, I zeroed on TP link Archer A6 & C6. As per comparison on TP link website both are identical routers. After doing some more research on blogs and reviews, I found that Archer A6 is the latest model and had slightly better processor (both from Qualcomm). Hence purchased Archer A6. Feature of Onemesh is added advantage for adding onemesh repeaters in future. Separate Wifi SSID (with same strength on both 2.4 & 5 Ghz) as unnamed wifi can be seen on wifi analyser, as per TP link support page, this is dedicated wifi link for Onemesh repeaters.Now for router, Router is same as Tenda AC10 for coverage, it can not cover farthest room in 2BHK on 5Ghz. 2.4 Ghz band can cover 2BHK house, but speed is around 30 Mbps on 100 Mbps plan. However, speed on Archer A6 is better that Tenda AC10. I'm getting 90 Mbps upload and download consistently on devices 5~15 feet apart in 5Ghz. TP Link Archer A6 is better than costlier AC1900 routers. Just for info, I received US version (v2) of router instead of EU version mentioned on TP Link India website. Hence, firmware on TP Link India website will not match with device firmware. However, this device has auto update option directly from Internet. Also, router can be managed by TP-Link Tether app remotely (on internet even tough not connected on same wifi) by login using TP link account on both router and Tether app.By trying so many routers, i understood that 5Ghz range will be week even with costliest router. Instead of using Digisol AC750 repeater, i installed my old Tenda AC10 in repeater mode for 5Ghz (2.4 Ghz disabled). Now my complete home is covered by 5Ghz signal. In the farthest room i receive download & upload speed of around 75 Mbps.I also tried old TP link Archer C50 which i had purchased when abroad, performance is not good in terms of speed and range as it lacks Gigabit ports, Beam-forming & MU-MIMO.My ISP has connected my link on Gigabit port of their switch in my society. However, cabling is only 2 pair CAT 5e which supports max 100 Mbps (full duplex). I will try to get cabling changed to either 4 Pair CAT 5E or CAT6 from ISP and check the performance. I will update review after cabling change.So in the nutshell i would recommend to go for router with Gigabit ports, Beam-forming & MU-MIMO even if your internet speed is less than 100Mbps as it is future proof. TP Lnk Archer A6 is good router meeting all requirement within the budget.Hope this review is useful in search of good future-proof router.------------------------------------------------------------------------------------------------------------------------------Edit 1:My ISP tried to replace my connection to FTTH and this router was connected to Fiber ONU using Gigabit Port. It worked only for 15 mins. Max speed was 230 Mbps. ISP was not able to resolve the FTTH issue and changed cable to 4 Pair CAT-5e, which supports Gigabit transmission. Now net speed is around 160 Mbps. My internet plan is 100 Mbps. I'm happy with the speed. I have asked ISP to change my connection to FTTH at last. Tenda AC10 is now working as wired repeater connected on gigabit port of Archer A6 using CAT5e cable. Now complete home received stable wifi of 160 Mbps on 5Ghz band.I will update once again when FTTH connection is successful.,Good product till now 1 month,I am very Satisfied.,I am really satisfied with this product as earlier my phone is keep getting wifi disconnected and I used to reconnect it and the same way VPN  is keep getting reconnecting in my laptop hence my teams call used to disconnect during the meeting.. Now I am happy with this product where my vpn is not reconnecting even internet goes down and if any flatuations in the network as well.. Finally i am not seeing any issue with this router.. It is helping me during work from home 🏠,Please go ahead,Its easy to use, easy to install , more function to control the router",4.4
957,"Working well and fast Charing as claimed. Pice is at highside. Good item.,Good working worth of money 💰,It is an awesome cable i got it from Amazon. Do charge my phone in a fast way.,The cable is good in quality and charges fast , got it in good deal in the sale .,It's not a fast charger. It says fast charge but it takes forever to charge. But the wire is strong and durable.,Super fast,Charging very fast👍Good product 👍,Works for both DASH and WARP Charging. Good build quality.",4.1
958,"Wifi ability to connect with the printer is not very good,I did my first print and ink gone quickly as water evaporates under sun. LolI'm doing an exchange.,Good products and Very good print Quality.,The printer came loosely put into the HP printer box without any of the usual styrofoam packing. It was rattling in the box before being opened.After a couple of days of very light use, probably no more than 10-20 pages, both printer cartridges ran low, and the black already ran out. I had to replace it.When I was installing the printer, I had noticed that the cartridges did not have the protective tape over them. Didn't think much of it then.It feels like this was a printer that was being used somewhere and they put it into a new box when shipping. Or someone opened a new box, inserted used cartridges, and took out the new ones.The scanner also does not seem to work.The printing is fine and works. I think the problem is with the company that sold and shipped it to me — something's amiss here.,It's nice but take time to installation which cause trouble at once after that it's easy to use,Best one for home need!,Got delivered today and I set up using the cable and fired few prints.. Print quality is good. Need to see how long the catridge lasts..but for home purpose and medium usage I think it works,There is some serious issue with the product, it is not working now, need service engineer to repair it.",3.6
959,"Expect it will last long, price wise it's a good product. Till date it's working well.,One slot got out of order and one using now.value of money and second slot of the charger is average to use.🤪🤪🤪😂😂🇮🇳,Good quality no issues till now working fine with 5v 2ampAs it is 10 watt charger.,Fast charging,Yes it's very nice,https://m.media-amazon.com/images/I/61pgVx61I7L._SY88.jpg,Amazing product. Great charging power even two devices  connected with the charger. I charged my pixel 6a and wireless headphone together, both get charged quickly. But issue with the build quality. I once by mistake sat in the charger and the socket end of it broke from the edges and came out completely. I had to fix that with a fevi quick. Now working fine . Overall a very good product. Don't think, just go for it.,It's a good product for this price range. Works fine.",4.0
960,"Watch is awesome 👌 👏SatisfiedWorking properly,Good,Packaging was very bad,Good,Good Router,Good,Nies,One of the cheapest WiFi 5 gigabit routers. Those not willing to pay 4k rupees or more for WiFi 6 & 6E routers will find this one to be suitable enough. Keep in mind that WiFi 6 & 6E routers will of course have better performance and stability than WiFi 5 routers.Can easily stream 4k videos and download files. No issues on video calls either on phone or PC. No connection drops or any other problems so far.I had to input my ISP-provided account username and password during setup on the miwifi website. Not sure if that will be the case for everybody.Will update in a few more months.",4.0
961,"Overall it is a good product but it is not worth 300Rs. The price should have been lower.,It's good but not bad. Superb quality product. 👍☺️🤗😊,Before buying this I used spring-based holders and my Samsung and Nokia phones bent due to high pressure, so buy this product blindly. writing it after 4 month of daily usage,I like the colour was fantastic it was easy to input in mobile,Very good adapter to have specially if you are a mobile vlogger. Very stable and feels solid once attached to a tripod. The rubber grips to hold the mobile in the clamp, makes it sturdy and non shakeable. Mobile remains fixed in it's place. The material used is solid too.,worth the price, does the job and is adjuststable as shown in the description. glad i got these at such a reasonable price!,Awesome,I bought it for my iphone 13. Works fine for my phone.",4.4
962,"I bought this splitter for 120 rupees. I did not find any issue with this product. I am using my wired realme buds 2 earphone and MSI gf63 laptop to test it. My feedbacks:My mic is working properly.No issue with left and right sound.Build quality is also not bad, splitter used flat cable which seems durable.RECOMMENDED 👍,Good product overall. I needed this type of adapter for connecting my mobile headset to my Pc for listening & recording so it's working well on my Pc but only problem is if the earphone jack is inserted fully to the line out socket of Pc (front side), the sound is very low so it needs to be inserted 3/4 only & in that way full maximum sound coming,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61ytYJ9ba7L._SY88.jpg,Good working with boya m1 mike.,When I decided to buy this, I found this with good reviews and Amazon recommended. After using it for many months, there is no disturbance in the quality, both mic and sound.Since I use Laptop and Desktop with same earphone, I need to frequently connect and remove the earphone from the cable, the cable is connected to Desktop, to connect the earphone directly in laptop, having done this so many times there is no issue when it comes to quality.I have recommended this to my colleagues and they also have liked the performance.You can buy this without hesitation.,The headphone jack works well, but when I put the mic jack in the pc, it creates a lot of noise which I am easily able to hear. It causes a bit of irritation sometimes. Elsewise the product is quite good,Great product and really durable.,Good product",3.9
963,"Grand product,Good quality, but not the best.Best used for backup or archive drives.,I've been using this since 2021 July and it has been quite a helpful one. I can also put my internal drives and make it external, making it easy for me to access my files, format my drive or use it for some other purposes. And Orico products are really sturdy and well finished products.,Its worth buying the product, very easy to connect the HDD in the case just slide the cover and insert the disk, plug the cable and you are ready.Speed is also very good.,The case is quite good in connectivity and transfer speed but the case body is made up of low quality plastic.It is advisable to go for adata case.,I have been using this for couple of days and I am finally writing a review for this item. It works perfectly fine. I connected my 10 years old laptop hdd through it and I am getting about 75 to 80 MBps (Mega Bytes) read/write speed. Previously I purchased a ""Sata Cable"" which promised USB 3.0 but that did not give me more than 900KBps. So this time I made my choice and got this thing.,It works fine and easy to install. My doubt is with the sturdiness. Will use for few months and update.,Super light and really sturdy",4.3
964,"its really good product for gamers i would recommend it,Good mouse overall. Price is little high,I have been using this mouse since 2019, and I have to say, logitech built quality is second to none.I have throwed, and bashed this mouse on my table during my gaming sessions, yet this mouse still survives.Even the rubberised grips are still there. Go for it without any hesitation.For those having button issues, I have so far, replaced my left click and middle click button . I started developing these issues after 2 years . It's a simple soldering job to fix it. You can get replacement switches from tanotis. Now they work as good as new.,,So I've been using this mouse for quite a long time and believe this is the best mouse so far I've ever used. But the problem is with the cable, as another customer said the cable quality is not good the outer portion of cable from usb and from mouse side coming out and the inside wires can be visible. Even though mouse runs good but this is not good for long term usage. Other than this is pretty good mouse we have.,At close to 150g, it is ridiculously heavy for fast-paced gaming. For chill RPG titles it'll do fine, but if you wanna play something like Apex Legends on this, forget it. The shape of the mouse is super comfortable, only mouse I've owned that didn't give me any wrist pain even after 4-5 hours continuous usage. Cable quality is what you expect, like it's not even braided. Since, it's an older generation mouse, it doesn't have the double-clicking issue Logitech is infamous for.After all that, I would say in 2022, just don't buy it, it's too old to justify spending any money on.,You know and love Logitech. This is one of their best products.,I'd say this is hands down my favorite budget/gaming mouse. It's nice and comfy, works properly, and also has multiple buttons to assign them to various actions, which is not just limited to games, you can assign them to windows actions as well.Have been using this for the last 2 years and I have absolutely no complaints, although my brother thinks that it looks like a beetle :)",4.6
965,"A good battery set for use with cordless phones. Quick charging, long life.,Nice product. No issue so far. A bit costly compared to other brands,Nice but bit costly compared to other products,Quality is good, indicator is very helpful,Good Charger,Bought the BQ-CC61N version of this. It charges my duracell batteries just fine. Only downside is that it takes a while for full charge(7+ hours) for 900mah AAA duracell batteries. The green led indicator is a little confusing because it does not change colors and the way to know it has finished charging is if the led's turn off. Overall pretty happy with it.,Using wireless mouse so instead of purchasing batteries again and again this is working quite well,Incredible charger, it charges battery very rapidly and battery charging percentage also showing very efficiently..",4.4
966,"So I got this keybaord a few days ago and it came in a package that can be best described as being mauled by a bear. It was totally beaten up and inside the batteries of the keyboard ha come loose alsothough I could just pop it back in no problem. Thankfully it works fine, I tested all the keys and they are functional so let's get to the meat of the subject, or paneer if you're vegetarian:I think this keyboard's performance will vary according to your use case. For me the primary objective was to get an android compatable keybaord since I had shifted the majority of my wokrload from my laptop to my tablet. I checked the internet and settled on this little guy becaue of teh glowing reviews and from my friend who had the ink variant of the keyboard. I bought it along with the Logitech Pebble M350 wireless mouse since it came in a bundle and honestly I don't regret it. Both of them fir very well into my work type and they've made my life a lot more easier.This is of course a bluetooth keyboard and it does not have any wireless dongles hidden away in the chasse(I checked). The keyboard has no backlighting as expected from a wireless eyboard that runs on regular pen torch batteries, and from my friends experience this battery will last you a long time. The major feature of this wireless keyboard over the other brands in teh market is the ability to switch between 3 bluetooth capable devices with the press of a button. Now I personally thought that I wouldn't be using this feature all that much since I was plaaning on using this keyboard for my android tablet. But then I realised that, I could set up my laptop as a second device and switch between my tablet and laptop without any issues making it easier to type out papers on my laptop and responding to texts, emails on my android tablet at the same time. Nowadays I can't stop using this feature since I have my phone, tablet and laptop paired to this keybaord and my productivity has become much more efficent. It is honestly very neat.The keys are rounded which is much more pleasant to type on than let's say square keys, and the slight inclination of the keyboard serves as good angle that reduces finger fatigue while typing. This comes with no wrist rest so people who have had hand injuries should either look for another keyboard or buy the wrist rest seperately. Teh keys are membrane keys and they feel a bit stiff in my honest opinion, but nonetheless it has a good feedback and the typing experience is very comfortable. It does not have a number pad as you migth have seen from the product images, so if you are someone that crunches a lot of numbers ine excel you might want to skip this keyboard.The latency is quite low from my perspective, I don't think they have that crispy Logitech Lightspeed tech built into it though, but you won't be using this for gaming, and if you are planning to then please don't. This keyboard performs horribly in gaming, and I mean it's terrible. This is a keybaord targeted at people who do a lot of typing across multiple devices and it is built with portability in mind. If I am ambitious enough I can probably stuff this keyboard into my pocket, because of how small it is. Like my friends say I have small hands, well this keyboard was probably designed for a rat because my hands are huge compared to this keybaord. Sometimes while I am resting my hand on the homerow my ring finger accidentally presses one of teh mushy media buttons at the top and everything I am doing goes into stasis. But that is more of a me problem than a problem with this keyboard. It does come with arrow keys which is very surprising. They actually managed to squeeze it in.I mean that's pretty much it for this keybaord. Don't buy it for Rs.3k I suggest waiting for a discount because this thing is certainly not worth that much. I would say this is like a Rs.1.4K keyboard but that's just my opinion. If you are buying this for the android experience then I suggets buying it bunded with the mouse. Because both of them kind of complete each other. With that being said I'm going to conclude my review.,Mouse came turned on. Apart from that no issues discovered till now, it going good.,It's one of the best budget keyboards I have ever used.. the membrane keys are very soft and easy to click… not lift off weight … easy on the fingers … it's been around 1yr since I bought this keyboard … and Iam using it ever since … no issues so far and Iam highly satisfied with my purchase… definitely gonna recommend it …. Very good typing experience so far,https://m.media-amazon.com/images/I/61lIMl3tS4L._SY88.jpg,Cons:No Caps Lock indicatorHeight isn't adjustableNo backlight,The key travel is very very less, please keep that in mind. Otherwise a decent product at the price range.,I bought this in combination with a Logitech Pebble M350 Bluetooth Mouse for the sole purpose of using it with my iPad. It has made my tasks easier and with recent iPadOS updates, there are tons of shortcuts that make iPad experience more productive. Since I was going for a retro-looking device, I chose Sand color. Makes me nostalgic about the old school computer devices that had similar finish. Connectivity is fast. You just switch it on and it's connected to your primary device in a matter of seconds, even less. They keys are not silent but at the same time not loud enough to disturb your environment.You can connect upto 3 devices and switch between them seamlessly with the push of a button. I'm also using the setup for gaming. Will maybe update later about that experience.Final Comments: Ergonomic, economic, portable and lovely! Recommend buy for all who need to get work done fast.,This Keyboard is awesome , It has a flawless connectivity and a great size for portability . Just that it is not fitted with a lift at the back and I miss the backlight design , but it is a value for money product . Works flawlessly with mac as well as Windows.",4.5
967,"The Printer is compact and gets the job done. No concerns regarding the time taken or the print quality. The only markdown for this product is the setup. The user manual is brief and doesn't explain how to setup the printer wirelessly or by usb. We spent a good hour having to look through the online manual and you tube videos to understand how this was configured and through trial and error, we managed to get it all ready.,Easy to install,Good print and enough for home usage but installation is quite tedious.,Budget product. Installation was a headache. Did not know if it was done or not. But wireless printing is working somehow. Gets the job done.,The printer is good for personal use. It's working fine till now. It's easy to use. Print quality is also good. Scanning is easy and it's image is fine. Canon Product quality is good to say.,Shipment received in time on 25 th Sept. Due to lack of time i could test the product recently. It is working fine. Wi Fi set up could not perform successfully, i shall try again shortly. Other function are working satisfactory. Only worried is that the cost of its Ink Cartridges.,Printing photo's ar totally not clear,Pros:1) The Best / only wifi all in one printer in the range of 5k with ink saver (so called).2) Low usage required & low maintenance: Thought of buying ink tank but learnt from friends that it's suitable for heavy printing and when they didn't use it for a while repairs needed. Hence decided to go for inkjet with low cost maintenance. This doesn't require daily print like ink tanks.3)  product is solid built and no issues observed so far. Many long term reviews also confirmed flawless working for years so decided this model.4) Print quality: Black is very good but colour is average. Does the job for kids school project purpose.5) Easy setup : It's very easy to setup if you are techy. Setting up WiFi took little bit of time (an hour). I hate reading manuals and it was first time with a printer at home.6) Wi-Fi printing via mobile is a breeze with Canon Selphy app. Easy photo editor by canon is also quite useful /handy.Cons:1) Black is good but Colour is pretty average. Like I said good enough for home /students purpose.2) Not happy with cartidges supplied by Canon. They seem to fill only half or less for demo purpose. It gave around 100 pages for black and 15-20 pages of color with lowest quality settings (where in they claim 250 Black and 100 color). Both cartidges were almost empty and mobile app started showing the same.2) Ink cartidges cost & yield: The cost cartridges seems to be increasing (when I was purchasing this it was around 500 for black but now it's around 600) and I had no faith on the yield based on what I have got with stock cartidges. It's not worth buying cartidges so go for refill.3) We only find CL 57S Which is small. Where is Cl 57 (large size) ? Couldn't find anywhere online.",3.9
